Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
89523,89523,0,24
89524,89524,0,-4
89525,89525,0,43
89526,89526,0,25
89527,89527,0,6
89528,89528,0,26
89529,89529,0,5
89530,89530,0,-61
89531,89531,0,8
89532,89532,0,17
89533,89533,0,-18
89534,89534,0,-41
89535,89535,0,-19
89536,89536,0,56
89537,89537,0,69
89538,89538,0,27
89539,89539,0,-40
89540,89540,0,22
89541,89541,0,64
89542,89542,0,30
89543,89543,0,33
89544,89544,0,23
89545,89545,0,-32
89546,89546,0,103
89547,89547,0,63
89548,89548,0,-35
89549,89549,0,-120
89550,89550,0,23
89551,89551,0,40
89552,89552,0,158
89553,89553,0,24
89554,89554,0,25
89555,89555,0,26
89556,89556,0,4
89557,89557,0,-26
89558,89558,0,-18
89559,89559,0,26
89560,89560,0,32
89561,89561,0,36
89562,89562,0,-34
89563,89563,0,-27
89564,89564,0,6
89565,89565,0,17
89566,89566,0,11
89567,89567,0,-9
89568,89568,0,58
89569,89569,0,38
89570,89570,0,45
89571,89571,0,4
89572,89572,0,-42
89573,89573,0,47
89574,89574,0,11
89575,89575,0,35
89576,89576,0,5
89577,89577,0,12
89578,89578,0,49
89579,89579,0,6
89580,89580,0,17
89581,89581,0,-42
89582,89582,0,19
89583,89583,0,7
89584,89584,0,118
89585,89585,0,-40
89586,89586,0,-68
89587,89587,0,28
89588,89588,0,79
89589,89589,0,145
89590,89590,0,67
89591,89591,0,-12
89592,89592,0,-69
89593,89593,0,35
89594,89594,0,43
89595,89595,0,-20
89596,89596,0,12
89597,89597,0,45
89598,89598,0,-54
89599,89599,0,-16
89600,89600,0,101
89601,89601,0,123
89602,89602,0,-63
89603,89603,0,-140
89604,89604,0,15
89605,89605,0,75
89606,89606,0,-35
89607,89607,0,-121
89608,89608,0,-83
89609,89609,0,61
89610,89610,0,46
89611,89611,0,-103
89612,89612,0,61
89613,89613,0,78
89614,89614,0,2
89615,89615,0,-42
89616,89616,0,17
89617,89617,0,47
89618,89618,0,-111
89619,89619,0,-40
89620,89620,0,-51
89621,89621,0,62
89622,89622,0,-103
89623,89623,0,34
89624,89624,0,74
89625,89625,0,-57
89626,89626,0,95
89627,89627,0,9
89628,89628,0,-19
89629,89629,0,86
89630,89630,0,54
89631,89631,0,-55
89632,89632,0,-111
89633,89633,0,-32
89634,89634,0,61
89635,89635,0,93
89636,89636,0,84
89637,89637,0,2
89638,89638,0,-24
89639,89639,0,3
89640,89640,0,35
89641,89641,0,28
89642,89642,0,15
89643,89643,0,13
89644,89644,0,-59
89645,89645,0,-32
89646,89646,0,11
89647,89647,0,43
89648,89648,0,-4
89649,89649,0,22
89650,89650,0,-33
89651,89651,0,13
89652,89652,0,36
89653,89653,0,-8
89654,89654,0,-51
89655,89655,0,-76
89656,89656,0,29
89657,89657,0,104
89658,89658,0,162
89659,89659,0,-53
89660,89660,0,-6
89661,89661,0,79
89662,89662,0,-47
89663,89663,0,104
89664,89664,0,-27
89665,89665,0,43
89666,89666,0,-22
89667,89667,0,99
89668,89668,0,-8
89669,89669,0,-30
89670,89670,0,25
89671,89671,0,9
89672,89672,0,34
89673,89673,0,-24
89674,89674,0,-23
89675,89675,0,-8
89676,89676,0,-8
89677,89677,0,-7
89678,89678,0,-45
89679,89679,0,43
89680,89680,0,56
89681,89681,0,1
89682,89682,0,44
89683,89683,0,-34
89684,89684,0,-33
89685,89685,0,-19
89686,89686,0,48
89687,89687,0,29
89688,89688,0,16
89689,89689,0,111
89690,89690,0,59
89691,89691,0,91
89692,89692,0,78
89693,89693,0,91
89694,89694,0,49
89695,89695,0,-15
89696,89696,0,-54
89697,89697,0,-56
89698,89698,0,45
89699,89699,0,-88
89700,89700,0,-81
89701,89701,0,16
89702,89702,0,157
89703,89703,0,146
89704,89704,0,4
89705,89705,0,-1
89706,89706,0,-95
89707,89707,0,6
89708,89708,0,45
89709,89709,0,139
89710,89710,0,37
89711,89711,0,-3
89712,89712,0,11
89713,89713,0,7
89714,89714,0,37
89715,89715,0,-24
89716,89716,0,37
89717,89717,0,65
89718,89718,0,10
89719,89719,0,-23
89720,89720,0,-23
89721,89721,0,-21
89722,89722,0,-25
89723,89723,0,39
89724,89724,0,20
89725,89725,0,-8
89726,89726,0,-8
89727,89727,0,-28
89728,89728,0,-38
89729,89729,0,4
89730,89730,0,67
89731,89731,0,-9
89732,89732,0,-20
89733,89733,0,5
89734,89734,0,-11
89735,89735,0,76
89736,89736,0,16
89737,89737,0,1
89738,89738,0,23
89739,89739,0,105
89740,89740,0,47
89741,89741,0,58
89742,89742,0,15
89743,89743,0,-55
89744,89744,0,-23
89745,89745,0,2
89746,89746,0,96
89747,89747,0,-14
89748,89748,0,41
89749,89749,0,27
89750,89750,0,-45
89751,89751,0,-5
89752,89752,0,27
89753,89753,0,70
89754,89754,0,86
89755,89755,0,4
89756,89756,0,-153
89757,89757,0,-67
89758,89758,0,58
89759,89759,0,37
89760,89760,0,-38
89761,89761,0,11
89762,89762,0,78
89763,89763,0,108
89764,89764,0,11
89765,89765,0,18
89766,89766,0,-3
89767,89767,0,12
89768,89768,0,-25
89769,89769,0,-21
89770,89770,0,-5
89771,89771,0,-4
89772,89772,0,53
89773,89773,0,-50
89774,89774,0,-12
89775,89775,0,-42
89776,89776,0,27
89777,89777,0,26
89778,89778,0,-4
89779,89779,0,-1
89780,89780,0,6
89781,89781,0,65
89782,89782,0,28
89783,89783,0,-39
89784,89784,0,-40
89785,89785,0,-5
89786,89786,0,86
89787,89787,0,47
89788,89788,0,46
89789,89789,0,42
89790,89790,0,81
89791,89791,0,101
89792,89792,0,-32
89793,89793,0,-37
89794,89794,0,-56
89795,89795,0,7
89796,89796,0,-20
89797,89797,0,-15
89798,89798,0,-5
89799,89799,0,-19
89800,89800,0,28
89801,89801,0,69
89802,89802,0,45
89803,89803,0,45
89804,89804,0,51
89805,89805,0,76
89806,89806,0,8
89807,89807,0,-23
89808,89808,0,14
89809,89809,0,4
89810,89810,0,0
89811,89811,0,-4
89812,89812,0,23
89813,89813,0,-18
89814,89814,0,25
89815,89815,0,23
89816,89816,0,-18
89817,89817,0,51
89818,89818,0,62
89819,89819,0,54
89820,89820,0,-77
89821,89821,0,-53
89822,89822,0,40
89823,89823,0,1
89824,89824,0,129
89825,89825,0,-5
89826,89826,0,69
89827,89827,0,111
89828,89828,0,5
89829,89829,0,54
89830,89830,0,-26
89831,89831,0,-42
89832,89832,0,44
89833,89833,0,22
89834,89834,0,11
89835,89835,0,22
89836,89836,0,-8
89837,89837,0,14
89838,89838,0,14
89839,89839,0,25
89840,89840,0,9
89841,89841,0,10
89842,89842,0,-3
89843,89843,0,-19
89844,89844,0,28
89845,89845,0,-15
89846,89846,0,52
89847,89847,0,15
89848,89848,0,-10
89849,89849,0,-17
89850,89850,0,18
89851,89851,0,54
89852,89852,0,-37
89853,89853,0,47
89854,89854,0,1
89855,89855,0,-7
89856,89856,0,-32
89857,89857,0,-45
89858,89858,0,-128
89859,89859,0,-57
89860,89860,0,-75
89861,89861,0,-202
89862,89862,0,10
89863,89863,0,-70
89864,89864,0,136
89865,89865,0,94
89866,89866,0,-32
89867,89867,0,43
89868,89868,0,-26
89869,89869,0,-34
89870,89870,0,-55
89871,89871,0,-53
89872,89872,0,-45
89873,89873,0,-4
89874,89874,0,71
89875,89875,0,-13
89876,89876,0,65
89877,89877,0,-8
89878,89878,0,-17
89879,89879,0,64
89880,89880,0,-24
89881,89881,0,-14
89882,89882,0,24
89883,89883,0,19
89884,89884,0,-48
89885,89885,0,-3
89886,89886,0,18
89887,89887,0,16
89888,89888,0,0
89889,89889,0,-81
89890,89890,0,10
89891,89891,0,41
89892,89892,0,80
89893,89893,0,-29
89894,89894,0,-128
89895,89895,0,-4
89896,89896,0,27
89897,89897,0,96
89898,89898,0,41
89899,89899,0,-63
89900,89900,0,-33
89901,89901,0,39
89902,89902,0,-12
89903,89903,0,14
89904,89904,0,-1
89905,89905,0,-101
89906,89906,0,-12
89907,89907,0,-38
89908,89908,0,4
89909,89909,0,9
89910,89910,0,15
89911,89911,0,49
89912,89912,0,-23
89913,89913,0,-24
89914,89914,0,67
89915,89915,0,46
89916,89916,0,15
89917,89917,0,-39
89918,89918,0,-67
89919,89919,0,-45
89920,89920,0,91
89921,89921,0,41
89922,89922,0,13
89923,89923,0,44
89924,89924,0,15
89925,89925,0,8
89926,89926,0,-29
89927,89927,0,-37
89928,89928,0,3
89929,89929,0,-48
89930,89930,0,-3
89931,89931,0,25
89932,89932,0,73
89933,89933,0,48
89934,89934,0,21
89935,89935,0,9
89936,89936,0,-25
89937,89937,0,93
89938,89938,0,46
89939,89939,0,112
89940,89940,0,39
89941,89941,0,55
89942,89942,0,110
89943,89943,0,92
89944,89944,0,18
89945,89945,0,-66
89946,89946,0,-30
89947,89947,0,17
89948,89948,0,18
89949,89949,0,-26
89950,89950,0,-27
89951,89951,0,45
89952,89952,0,57
89953,89953,0,23
89954,89954,0,-8
89955,89955,0,-47
89956,89956,0,-100
89957,89957,0,32
89958,89958,0,24
89959,89959,0,-11
89960,89960,0,113
89961,89961,0,50
89962,89962,0,-46
89963,89963,0,85
89964,89964,0,21
89965,89965,0,77
89966,89966,0,24
89967,89967,0,3
89968,89968,0,44
89969,89969,0,-21
89970,89970,0,27
89971,89971,0,-39
89972,89972,0,6
89973,89973,0,16
89974,89974,0,15
89975,89975,0,2
89976,89976,0,-66
89977,89977,0,-49
89978,89978,0,-33
89979,89979,0,82
89980,89980,0,27
89981,89981,0,-69
89982,89982,0,-39
89983,89983,0,-14
89984,89984,0,118
89985,89985,0,-17
89986,89986,0,-38
89987,89987,0,-33
89988,89988,0,11
89989,89989,0,61
89990,89990,0,-10
89991,89991,0,57
89992,89992,0,0
89993,89993,0,72
89994,89994,0,-14
89995,89995,0,-53
89996,89996,0,-37
89997,89997,0,-79
89998,89998,0,-28
89999,89999,0,-23
90000,90000,0,46
90001,90001,0,-40
90002,90002,0,-53
90003,90003,0,-26
90004,90004,0,-67
90005,90005,0,25
90006,90006,0,22
90007,90007,0,66
90008,90008,0,9
90009,90009,0,-64
90010,90010,0,-25
90011,90011,0,15
90012,90012,0,41
90013,90013,0,16
90014,90014,0,5
90015,90015,0,-28
90016,90016,0,53
90017,90017,0,2
90018,90018,0,-98
90019,90019,0,-42
90020,90020,0,51
90021,90021,0,67
90022,90022,0,-13
90023,90023,0,13
90024,90024,0,-42
90025,90025,0,-25
90026,90026,0,4
90027,90027,0,-18
90028,90028,0,12
90029,90029,0,-28
90030,90030,0,39
90031,90031,0,7
90032,90032,0,-29
90033,90033,0,59
90034,90034,0,22
90035,90035,0,110
90036,90036,0,16
90037,90037,0,-13
90038,90038,0,-9
90039,90039,0,-70
90040,90040,0,-49
90041,90041,0,-92
90042,90042,0,106
90043,90043,0,-182
90044,90044,0,139
90045,90045,0,75
90046,90046,0,-176
90047,90047,0,207
90048,90048,0,51
90049,90049,0,-27
90050,90050,0,104
90051,90051,0,-96
90052,90052,0,38
90053,90053,0,95
90054,90054,0,9
90055,90055,0,44
90056,90056,0,-1
90057,90057,0,36
90058,90058,0,17
90059,90059,0,-136
90060,90060,0,-78
90061,90061,0,53
90062,90062,0,-41
90063,90063,0,-7
90064,90064,0,32
90065,90065,0,-52
90066,90066,0,45
90067,90067,0,93
90068,90068,0,12
90069,90069,0,-7
90070,90070,0,14
90071,90071,0,20
90072,90072,0,17
90073,90073,0,10
90074,90074,0,-53
90075,90075,0,-51
90076,90076,0,40
90077,90077,0,74
90078,90078,0,-21
90079,90079,0,19
90080,90080,0,-6
90081,90081,0,-71
90082,90082,0,-43
90083,90083,0,16
90084,90084,0,51
90085,90085,0,83
90086,90086,0,64
90087,90087,0,-35
90088,90088,0,-39
90089,90089,0,62
90090,90090,0,-16
90091,90091,0,-205
90092,90092,0,34
90093,90093,0,23
90094,90094,0,161
90095,90095,0,75
90096,90096,0,49
90097,90097,0,30
90098,90098,0,90
90099,90099,0,60
90100,90100,0,-34
90101,90101,0,-38
90102,90102,0,-97
90103,90103,0,96
90104,90104,0,166
90105,90105,0,62
90106,90106,0,-42
90107,90107,0,-24
90108,90108,0,53
90109,90109,0,-7
90110,90110,0,-32
90111,90111,0,-40
90112,90112,0,-8
90113,90113,0,19
90114,90114,0,30
90115,90115,0,14
90116,90116,0,29
90117,90117,0,70
90118,90118,0,27
90119,90119,0,15
90120,90120,0,51
90121,90121,0,33
90122,90122,0,101
90123,90123,0,20
90124,90124,0,10
90125,90125,0,39
90126,90126,0,136
90127,90127,0,22
90128,90128,0,-73
90129,90129,0,-79
90130,90130,0,20
90131,90131,0,61
90132,90132,0,-107
90133,90133,0,-87
90134,90134,0,-79
90135,90135,0,-9
90136,90136,0,153
90137,90137,0,100
90138,90138,0,47
90139,90139,0,-48
90140,90140,0,-389
90141,90141,0,765
90142,90142,0,794
90143,90143,0,450
90144,90144,0,-185
90145,90145,0,-302
90146,90146,0,-335
90147,90147,0,-95
90148,90148,0,72
90149,90149,0,147
90150,90150,0,166
90151,90151,0,-124
90152,90152,0,-81
90153,90153,0,-152
90154,90154,0,-247
90155,90155,0,-59
90156,90156,0,26
90157,90157,0,98
90158,90158,0,125
90159,90159,0,112
90160,90160,0,-54
90161,90161,0,-146
90162,90162,0,-79
90163,90163,0,-51
90164,90164,0,-49
90165,90165,0,9
90166,90166,0,63
90167,90167,0,123
90168,90168,0,35
90169,90169,0,25
90170,90170,0,-29
90171,90171,0,-17
90172,90172,0,24
90173,90173,0,-6
90174,90174,0,-4
90175,90175,0,-60
90176,90176,0,19
90177,90177,0,93
90178,90178,0,124
90179,90179,0,-21
90180,90180,0,-44
90181,90181,0,61
90182,90182,0,91
90183,90183,0,10
90184,90184,0,-63
90185,90185,0,-43
90186,90186,0,-47
90187,90187,0,-30
90188,90188,0,-11
90189,90189,0,-57
90190,90190,0,4
90191,90191,0,-9
90192,90192,0,-95
90193,90193,0,-84
90194,90194,0,5
90195,90195,0,72
90196,90196,0,20
90197,90197,0,13
90198,90198,0,76
90199,90199,0,-15
90200,90200,0,31
90201,90201,0,-195
90202,90202,0,-42
90203,90203,0,-5
90204,90204,0,75
90205,90205,0,139
90206,90206,0,56
90207,90207,0,34
90208,90208,0,-25
90209,90209,0,28
90210,90210,0,88
90211,90211,0,-16
90212,90212,0,-11
90213,90213,0,-35
90214,90214,0,75
90215,90215,0,-36
90216,90216,0,-16
90217,90217,0,16
90218,90218,0,71
90219,90219,0,70
90220,90220,0,-83
90221,90221,0,0
90222,90222,0,-28
90223,90223,0,64
90224,90224,0,23
90225,90225,0,-42
90226,90226,0,-10
90227,90227,0,-50
90228,90228,0,61
90229,90229,0,5
90230,90230,0,76
90231,90231,0,-13
90232,90232,0,-4
90233,90233,0,72
90234,90234,0,28
90235,90235,0,59
90236,90236,0,-4
90237,90237,0,-1
90238,90238,0,11
90239,90239,0,-76
90240,90240,0,16
90241,90241,0,-4
90242,90242,0,112
90243,90243,0,1
90244,90244,0,57
90245,90245,0,-23
90246,90246,0,100
90247,90247,0,-75
90248,90248,0,-110
90249,90249,0,172
90250,90250,0,11
90251,90251,0,-136
90252,90252,0,20
90253,90253,0,-139
90254,90254,0,27
90255,90255,0,154
90256,90256,0,119
90257,90257,0,-24
90258,90258,0,-10
90259,90259,0,58
90260,90260,0,-55
90261,90261,0,85
90262,90262,0,-5
90263,90263,0,-60
90264,90264,0,-12
90265,90265,0,98
90266,90266,0,123
90267,90267,0,-212
90268,90268,0,-113
90269,90269,0,8
90270,90270,0,165
90271,90271,0,58
90272,90272,0,-43
90273,90273,0,8
90274,90274,0,65
90275,90275,0,9
90276,90276,0,-104
90277,90277,0,23
90278,90278,0,70
90279,90279,0,-64
90280,90280,0,-53
90281,90281,0,19
90282,90282,0,143
90283,90283,0,44
90284,90284,0,-13
90285,90285,0,-69
90286,90286,0,-39
90287,90287,0,104
90288,90288,0,-43
90289,90289,0,-27
90290,90290,0,-8
90291,90291,0,-17
90292,90292,0,10
90293,90293,0,-13
90294,90294,0,-3
90295,90295,0,-41
90296,90296,0,78
90297,90297,0,39
90298,90298,0,-44
90299,90299,0,-16
90300,90300,0,-45
90301,90301,0,42
90302,90302,0,35
90303,90303,0,25
90304,90304,0,-18
90305,90305,0,-8
90306,90306,0,56
90307,90307,0,-53
90308,90308,0,-36
90309,90309,0,-10
90310,90310,0,-10
90311,90311,0,44
90312,90312,0,-1
90313,90313,0,-14
90314,90314,0,-29
90315,90315,0,18
90316,90316,0,30
90317,90317,0,86
90318,90318,0,52
90319,90319,0,94
90320,90320,0,80
90321,90321,0,-44
90322,90322,0,-5
90323,90323,0,46
90324,90324,0,2
90325,90325,0,-7
90326,90326,0,-141
90327,90327,0,2
90328,90328,0,-53
90329,90329,0,-21
90330,90330,0,15
90331,90331,0,-88
90332,90332,0,-37
90333,90333,0,105
90334,90334,0,141
90335,90335,0,61
90336,90336,0,32
90337,90337,0,-30
90338,90338,0,-16
90339,90339,0,82
90340,90340,0,-14
90341,90341,0,-5
90342,90342,0,116
90343,90343,0,41
90344,90344,0,81
90345,90345,0,-15
90346,90346,0,17
90347,90347,0,-66
90348,90348,0,-16
90349,90349,0,-4
90350,90350,0,-17
90351,90351,0,-28
90352,90352,0,-28
90353,90353,0,-82
90354,90354,0,-81
90355,90355,0,-29
90356,90356,0,19
90357,90357,0,-48
90358,90358,0,54
90359,90359,0,57
90360,90360,0,68
90361,90361,0,78
90362,90362,0,-81
90363,90363,0,-144
90364,90364,0,-360
90365,90365,0,17
90366,90366,0,145
90367,90367,0,185
90368,90368,0,182
90369,90369,0,-99
90370,90370,0,19
90371,90371,0,227
90372,90372,0,147
90373,90373,0,147
90374,90374,0,175
90375,90375,0,177
90376,90376,0,18
90377,90377,0,36
90378,90378,0,-70
90379,90379,0,31
90380,90380,0,108
90381,90381,0,8
90382,90382,0,-48
90383,90383,0,-112
90384,90384,0,62
90385,90385,0,-17
90386,90386,0,15
90387,90387,0,41
90388,90388,0,-39
90389,90389,0,58
90390,90390,0,43
90391,90391,0,21
90392,90392,0,38
90393,90393,0,101
90394,90394,0,108
90395,90395,0,118
90396,90396,0,98
90397,90397,0,-40
90398,90398,0,0
90399,90399,0,-48
90400,90400,0,-51
90401,90401,0,-22
90402,90402,0,0
90403,90403,0,54
90404,90404,0,-85
90405,90405,0,-9
90406,90406,0,-11
90407,90407,0,-19
90408,90408,0,19
90409,90409,0,-56
90410,90410,0,3
90411,90411,0,92
90412,90412,0,96
90413,90413,0,-10
90414,90414,0,-38
90415,90415,0,58
90416,90416,0,-7
90417,90417,0,81
90418,90418,0,15
90419,90419,0,-6
90420,90420,0,-4
90421,90421,0,-67
90422,90422,0,-77
90423,90423,0,-195
90424,90424,0,-82
90425,90425,0,-24
90426,90426,0,97
90427,90427,0,269
90428,90428,0,89
90429,90429,0,185
90430,90430,0,126
90431,90431,0,130
90432,90432,0,-121
90433,90433,0,-149
90434,90434,0,-112
90435,90435,0,-24
90436,90436,0,116
90437,90437,0,-37
90438,90438,0,-58
90439,90439,0,25
90440,90440,0,-81
90441,90441,0,-119
90442,90442,0,-57
90443,90443,0,49
90444,90444,0,53
90445,90445,0,-7
90446,90446,0,60
90447,90447,0,-21
90448,90448,0,68
90449,90449,0,73
90450,90450,0,-3
90451,90451,0,-60
90452,90452,0,9
90453,90453,0,61
90454,90454,0,29
90455,90455,0,55
90456,90456,0,28
90457,90457,0,-35
90458,90458,0,-41
90459,90459,0,47
90460,90460,0,107
90461,90461,0,66
90462,90462,0,70
90463,90463,0,62
90464,90464,0,78
90465,90465,0,-14
90466,90466,0,-187
90467,90467,0,-61
90468,90468,0,-10
90469,90469,0,-194
90470,90470,0,22
90471,90471,0,36
90472,90472,0,-25
90473,90473,0,29
90474,90474,0,10
90475,90475,0,88
90476,90476,0,-51
90477,90477,0,50
90478,90478,0,53
90479,90479,0,86
90480,90480,0,61
90481,90481,0,152
90482,90482,0,93
90483,90483,0,77
90484,90484,0,39
90485,90485,0,-41
90486,90486,0,24
90487,90487,0,4
90488,90488,0,31
90489,90489,0,-15
90490,90490,0,18
90491,90491,0,37
90492,90492,0,-57
90493,90493,0,14
90494,90494,0,16
90495,90495,0,-8
90496,90496,0,24
90497,90497,0,-12
90498,90498,0,-41
90499,90499,0,15
90500,90500,0,99
90501,90501,0,-31
90502,90502,0,-40
90503,90503,0,66
90504,90504,0,-11
90505,90505,0,134
90506,90506,0,4
90507,90507,0,44
90508,90508,0,-11
90509,90509,0,63
90510,90510,0,63
90511,90511,0,2
90512,90512,0,85
90513,90513,0,87
90514,90514,0,126
90515,90515,0,-4
90516,90516,0,-123
90517,90517,0,-123
90518,90518,0,-59
90519,90519,0,35
90520,90520,0,-7
90521,90521,0,19
90522,90522,0,62
90523,90523,0,-69
90524,90524,0,-24
90525,90525,0,-65
90526,90526,0,-128
90527,90527,0,-25
90528,90528,0,74
90529,90529,0,107
90530,90530,0,32
90531,90531,0,65
90532,90532,0,42
90533,90533,0,23
90534,90534,0,-64
90535,90535,0,-6
90536,90536,0,131
90537,90537,0,98
90538,90538,0,58
90539,90539,0,-62
90540,90540,0,-81
90541,90541,0,51
90542,90542,0,-34
90543,90543,0,16
90544,90544,0,5
90545,90545,0,-16
90546,90546,0,86
90547,90547,0,-4
90548,90548,0,22
90549,90549,0,-52
90550,90550,0,-23
90551,90551,0,-10
90552,90552,0,-103
90553,90553,0,93
90554,90554,0,-33
90555,90555,0,69
90556,90556,0,-4
90557,90557,0,-2
90558,90558,0,0
90559,90559,0,-28
90560,90560,0,41
90561,90561,0,-64
90562,90562,0,-15
90563,90563,0,63
90564,90564,0,-21
90565,90565,0,34
90566,90566,0,-101
90567,90567,0,29
90568,90568,0,82
90569,90569,0,153
90570,90570,0,-24
90571,90571,0,-119
90572,90572,0,5
90573,90573,0,-37
90574,90574,0,34
90575,90575,0,-10
90576,90576,0,-51
90577,90577,0,48
90578,90578,0,55
90579,90579,0,52
90580,90580,0,37
90581,90581,0,-33
90582,90582,0,-26
90583,90583,0,-54
90584,90584,0,-37
90585,90585,0,-95
90586,90586,0,-21
90587,90587,0,62
90588,90588,0,52
90589,90589,0,69
90590,90590,0,-12
90591,90591,0,99
90592,90592,0,39
90593,90593,0,-1
90594,90594,0,-64
90595,90595,0,-76
90596,90596,0,-25
90597,90597,0,-101
90598,90598,0,79
90599,90599,0,71
90600,90600,0,96
90601,90601,0,88
90602,90602,0,-70
90603,90603,0,-54
90604,90604,0,-71
90605,90605,0,36
90606,90606,0,95
90607,90607,0,0
90608,90608,0,9
90609,90609,0,-35
90610,90610,0,11
90611,90611,0,-5
90612,90612,0,-31
90613,90613,0,-2
90614,90614,0,75
90615,90615,0,122
90616,90616,0,1
90617,90617,0,20
90618,90618,0,-14
90619,90619,0,-97
90620,90620,0,-41
90621,90621,0,-18
90622,90622,0,27
90623,90623,0,-57
90624,90624,0,19
90625,90625,0,52
90626,90626,0,-16
90627,90627,0,59
90628,90628,0,2
90629,90629,0,15
90630,90630,0,-57
90631,90631,0,-154
90632,90632,0,-40
90633,90633,0,90
90634,90634,0,29
90635,90635,0,293
90636,90636,0,-13
90637,90637,0,100
90638,90638,0,18
90639,90639,0,107
90640,90640,0,78
90641,90641,0,2
90642,90642,0,72
90643,90643,0,-99
90644,90644,0,-7
90645,90645,0,-57
90646,90646,0,51
90647,90647,0,288
90648,90648,0,-8
90649,90649,0,-1
90650,90650,0,92
90651,90651,0,109
90652,90652,0,-169
90653,90653,0,53
90654,90654,0,-176
90655,90655,0,-115
90656,90656,0,-43
90657,90657,0,90
90658,90658,0,-236
90659,90659,0,28
90660,90660,0,225
90661,90661,0,-209
90662,90662,0,132
90663,90663,0,2
90664,90664,0,-115
90665,90665,0,145
90666,90666,0,161
90667,90667,0,-6
90668,90668,0,168
90669,90669,0,-49
90670,90670,0,124
90671,90671,0,147
90672,90672,0,31
90673,90673,0,6
90674,90674,0,20
90675,90675,0,28
90676,90676,0,53
90677,90677,0,27
90678,90678,0,-32
90679,90679,0,-17
90680,90680,0,-90
90681,90681,0,-70
90682,90682,0,185
90683,90683,0,147
90684,90684,0,110
90685,90685,0,-46
90686,90686,0,-202
90687,90687,0,-59
90688,90688,0,-18
90689,90689,0,67
90690,90690,0,39
90691,90691,0,24
90692,90692,0,83
90693,90693,0,100
90694,90694,0,124
90695,90695,0,-34
90696,90696,0,-20
90697,90697,0,6
90698,90698,0,23
90699,90699,0,55
90700,90700,0,-49
90701,90701,0,2
90702,90702,0,13
90703,90703,0,-7
90704,90704,0,-49
90705,90705,0,-94
90706,90706,0,17
90707,90707,0,-30
90708,90708,0,-23
90709,90709,0,-29
90710,90710,0,-56
90711,90711,0,-32
90712,90712,0,5
90713,90713,0,64
90714,90714,0,53
90715,90715,0,171
90716,90716,0,26
90717,90717,0,5
90718,90718,0,74
90719,90719,0,-9
90720,90720,0,33
90721,90721,0,66
90722,90722,0,-24
90723,90723,0,-63
90724,90724,0,4
90725,90725,0,155
90726,90726,0,75
90727,90727,0,52
90728,90728,0,51
90729,90729,0,55
90730,90730,0,108
90731,90731,0,-21
90732,90732,0,-32
90733,90733,0,7
90734,90734,0,-68
90735,90735,0,59
90736,90736,0,-74
90737,90737,0,-18
90738,90738,0,-25
90739,90739,0,11
90740,90740,0,15
90741,90741,0,-71
90742,90742,0,43
90743,90743,0,-26
90744,90744,0,70
90745,90745,0,46
90746,90746,0,8
90747,90747,0,25
90748,90748,0,-24
90749,90749,0,31
90750,90750,0,72
90751,90751,0,176
90752,90752,0,122
90753,90753,0,45
90754,90754,0,34
90755,90755,0,-74
90756,90756,0,-38
90757,90757,0,51
90758,90758,0,-29
90759,90759,0,9
90760,90760,0,-104
90761,90761,0,26
90762,90762,0,11
90763,90763,0,10
90764,90764,0,-95
90765,90765,0,-65
90766,90766,0,121
90767,90767,0,-58
90768,90768,0,43
90769,90769,0,29
90770,90770,0,43
90771,90771,0,131
90772,90772,0,31
