Sample in Buffer,Sample in Window,TRIGGER,top_i/c_shift_ram_0_Q[15:0],top_i/waveform_iq_waveform_i[17:0],top_i/lut_decoder_1_x8[17:0],top_i/ddc_branch_0_x7673,top_i/xlslice_1_Dout[35:0],top_i/xlslice_2_Dout[35:0],top_i/unwrap_diff_0_x55,top_i/unwrap_diff_0_x56[31:0],top_i/signal_input_adc_out_2[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED
8531,8531,0,-42,129148,-22365,0,-3141170,-641968,1,67414898,-30
8532,8532,0,17,22364,129148,0,-3145255,-1071070,1,40973464,-22
8533,8533,0,-59,-129149,22364,0,-3084028,-1231521,1,20950088,-15
8534,8534,0,102,-22365,-129149,0,-2920120,-1107108,1,9133876,-27
8535,8535,0,54,129148,-22365,0,-2625671,-1019744,1,5380986,-24
8536,8536,0,-25,22364,129148,0,-2235551,-817594,1,8638290,-20
8537,8537,0,-16,-129149,22364,0,-1873992,-598092,1,15256384,-16
8538,8538,0,-27,-22365,-129149,0,-1617391,-539880,1,14580376,-20
8539,8539,0,-111,129148,-22365,0,-1214679,-368812,1,-20732558,-16
8540,8540,0,-36,22364,129148,0,-895446,-138453,1,-147654386,-30
8541,8541,0,73,-129149,22364,0,-855332,208707,1,-298220326,-16
8542,8542,0,-36,-22365,-129149,0,-904237,702416,1,-178717498,-21
8543,8543,0,-1,129148,-22365,0,-1042304,1252799,1,-49048744,-17
8544,8544,0,-4,22364,129148,0,-1727158,2048016,1,667666,-26
8545,8545,0,40,-129149,22364,0,-2377484,2581986,1,20228630,-9
8546,8546,0,-13,-22365,-129149,0,-2867884,2933642,1,30339710,-17
8547,8547,0,-36,129148,-22365,0,-3180376,3011371,1,38077636,-5
8548,8548,0,15,22364,129148,0,-3294855,2539327,1,46506338,-16
8549,8549,0,43,-129149,22364,0,-3188282,2005641,1,57874368,-20
8550,8550,0,46,-22365,-129149,0,-2959753,1339562,1,74712788,-27
8551,8551,0,-40,129148,-22365,0,-2530494,501645,1,99657338,-23
8552,8552,0,-9,22364,129148,0,-1958539,-69500,1,130106668,-20
8553,8553,0,27,-129149,22364,0,-1359751,-400931,1,142262166,-19
8554,8554,0,92,-22365,-129149,0,-918284,-540704,1,90957200,-9
8555,8555,0,100,129148,-22365,0,-683358,-375282,1,-35296672,-18
8556,8556,0,-60,22364,129148,0,-811517,-127714,1,-164946354,-10
8557,8557,0,27,-129149,22364,0,-1126532,142617,1,-169308758,-15
8558,8558,0,-74,-22365,-129149,0,-1482513,476817,1,-101364330,-25
8559,8559,0,101,129148,-22365,0,-1807262,890598,1,-56340514,-21
8560,8560,0,-55,22364,129148,0,-1976463,1280496,1,-36181350,-18
8561,8561,0,13,-129149,22364,0,-2113257,1439004,1,-28098142,-13
8562,8562,0,43,-22365,-129149,0,-2150855,1457497,1,-24807956,-22
8563,8563,0,25,129148,-22365,0,-1985500,1592021,1,-22427336,-25
8564,8564,0,80,22364,129148,0,-1737436,1612619,1,-18377372,-25
8565,8565,0,-1,-129149,22364,0,-1571099,1476562,1,-10784586,-17
8566,8566,0,-58,-22365,-129149,0,-1328882,1258850,1,1531894,-21
8567,8567,0,-92,129148,-22365,0,-1164694,1076834,1,17160878,-23
8568,8568,0,31,22364,129148,0,-1178194,995377,1,30317210,-23
8569,8569,0,-21,-129149,22364,0,-1292859,927204,1,34836682,-9
8570,8570,0,41,-22365,-129149,0,-1485612,964648,1,33041900,-20
8571,8571,0,20,129148,-22365,0,-1804616,949706,1,32790992,-22
8572,8572,0,1,22364,129148,0,-2164399,810258,1,37687686,-8
8573,8573,0,44,-129149,22364,0,-2576473,644366,1,46827064,-19
8574,8574,0,-6,-22365,-129149,0,-2844363,658746,1,56975196,-19
8575,8575,0,118,129148,-22365,0,-3113148,526049,1,64531320,-8
8576,8576,0,-57,22364,129148,0,-3212498,172028,1,66259476,-15
8577,8577,0,-5,-129149,22364,0,-3158750,-257151,1,59970500,-20
8578,8578,0,53,-22365,-129149,0,-3071908,-607311,1,44791136,-30
8579,8579,0,66,129148,-22365,0,-2907410,-751711,1,19449370,-5
8580,8580,0,29,22364,129148,0,-2644421,-678490,1,-20297242,-22
8581,8581,0,-4,-129149,22364,0,-2264026,-378985,1,-83869326,-21
8582,8582,0,76,-22365,-129149,0,-1618338,133684,1,-170547890,-18
8583,8583,0,-18,129148,-22365,0,-1140755,627606,1,-211847736,-26
8584,8584,0,44,22364,129148,0,-943800,1121360,1,-151129664,-19
8585,8585,0,74,-129149,22364,0,-650696,1538428,1,-69091974,-18
8586,8586,0,51,-22365,-129149,0,-678095,1630194,1,-6782948,-16
8587,8587,0,-77,129148,-22365,0,-934618,1351690,1,51374180,-25
8588,8588,0,-51,22364,129148,0,-1057964,961318,1,124958594,-18
8589,8589,0,-55,-129149,22364,0,-964945,502248,1,189472570,-20
8590,8590,0,-19,-22365,-129149,0,-1010286,31051,1,151560814,-8
8591,8591,0,7,129148,-22365,0,-1172684,-86432,1,44428568,-22
8592,8592,0,-100,22364,129148,0,-1358279,51474,1,-34016704,-18
8593,8593,0,58,-129149,22364,0,-1581267,209624,1,-64261946,-12
8594,8594,0,21,-22365,-129149,0,-1871070,501448,1,-59853740,-9
8595,8595,0,-50,129148,-22365,0,-2167960,945819,1,-40396482,-11
8596,8596,0,112,22364,129148,0,-2273384,1071116,1,-17574556,-21
8597,8597,0,208,-129149,22364,0,-2234306,920276,1,5929816,-19
8598,8598,0,23,-22365,-129149,0,-2137730,721388,1,32360940,-14
8599,8599,0,0,129148,-22365,0,-1887258,469156,1,64953424,-19
8600,8600,0,-50,22364,129148,0,-1446355,240923,1,102570298,-24
8601,8601,0,-63,-129149,22364,0,-1131216,-52057,1,126552396,-24
8602,8602,0,20,-22365,-129149,0,-897191,-287188,1,103182920,-20
8603,8603,0,2,129148,-22365,0,-763025,-432722,1,19986988,-20
8604,8604,0,-8,22364,129148,0,-666842,-351622,1,-129158258,-14
8605,8605,0,9,-129149,22364,0,-632377,96290,1,-309737862,-22
8606,8606,0,-74,-22365,-129149,0,-580295,623149,1,-263356968,-19
8607,8607,0,1,129148,-22365,0,-569207,1083731,1,-121140018,-25
8608,8608,0,10,22364,129148,0,-652284,1423002,1,-47222988,-19
8609,8609,0,41,-129149,22364,0,-706118,1753407,1,-7888742,-5
8610,8610,0,-69,-22365,-129149,0,-785677,1963320,1,21084716,-13
8611,8611,0,-147,129148,-22365,0,-976583,1981989,1,46985420,-12
8612,8612,0,30,22364,129148,0,-1223049,1918720,1,68272922,-24
8613,8613,0,-23,-129149,22364,0,-1446653,1694058,1,78014164,-19
8614,8614,0,-11,-22365,-129149,0,-1769234,1461091,1,71284734,-13
8615,8615,0,-41,129148,-22365,0,-1926056,1346945,1,52146032,-9
8616,8616,0,-77,22364,129148,0,-1991958,1348922,1,30252652,-34
8617,8617,0,23,-129149,22364,0,-2054755,1189921,1,13810364,-26
8618,8618,0,77,-22365,-129149,0,-2095728,960872,1,8490830,-10
8619,8619,0,98,129148,-22365,0,-2181316,750972,1,17873576,-22
8620,8620,0,-139,22364,129148,0,-2271899,692167,1,40431992,-10
8621,8621,0,-6,-129149,22364,0,-2310276,817661,1,64176334,-9
8622,8622,0,-45,-22365,-129149,0,-2406728,676539,1,70986480,-15
8623,8623,0,21,129148,-22365,0,-2555175,305140,1,56043620,-23
8624,8624,0,61,22364,129148,0,-2881530,-157762,1,31464480,-28
8625,8625,0,29,-129149,22364,0,-3442159,-410971,1,8051558,-20
8626,8626,0,-40,-22365,-129149,0,-3980924,-260637,1,-11770712,-29
8627,8627,0,45,129148,-22365,0,-3989527,41015,1,-29690918,-27
8628,8628,0,43,22364,129148,0,-3625553,248460,1,-48314520,-16
8629,8629,0,-60,-129149,22364,0,-2888510,595747,1,-69532508,-4
8630,8630,0,117,-22365,-129149,0,-2393355,924267,1,-91839202,-20
8631,8631,0,-19,129148,-22365,0,-1846446,1154584,1,-104748206,-21
8632,8632,0,117,22364,129148,0,-1436711,1287017,1,-88917388,-22
8633,8633,0,54,-129149,22364,0,-1111952,1250695,1,-35475946,-16
8634,8634,0,-55,-22365,-129149,0,-1055067,1156114,1,36065790,-6
8635,8635,0,-38,129148,-22365,0,-1178773,977205,1,85034390,-15
8636,8636,0,-21,22364,129148,0,-1459907,865591,1,84590038,-14
8637,8637,0,107,-129149,22364,0,-1892970,754260,1,54849696,-23
8638,8638,0,-61,-22365,-129149,0,-2296485,677372,1,24886174,-25
8639,8639,0,112,129148,-22365,0,-2556234,707374,1,3854338,-26
8640,8640,0,-13,22364,129148,0,-2674143,800473,1,-8773482,-16
8641,8641,0,21,-129149,22364,0,-2561774,873369,1,-14524614,-16
8642,8642,0,72,-22365,-129149,0,-2364129,922671,1,-14592700,-12
8643,8643,0,37,129148,-22365,0,-2167185,961135,1,-10423114,-24
8644,8644,0,-22,22364,129148,0,-1965730,885709,1,-4849516,-21
8645,8645,0,-77,-129149,22364,0,-1860137,760716,1,-1806332,-22
8646,8646,0,83,-22365,-129149,0,-1827300,773718,1,-5103574,-18
8647,8647,0,-75,129148,-22365,0,-1691149,798536,1,-16816808,-33
8648,8648,0,69,22364,129148,0,-1584733,811451,1,-35377580,-16
8649,8649,0,99,-129149,22364,0,-1456189,936891,1,-54151266,-15
8650,8650,0,16,-22365,-129149,0,-1258296,1031568,1,-62352256,-23
8651,8651,0,31,129148,-22365,0,-1056810,1117287,1,-53496976,-12
8652,8652,0,1,22364,129148,0,-1029894,1195946,1,-31847992,-20
8653,8653,0,82,-129149,22364,0,-1057905,1223172,1,-6938454,-11
8654,8654,0,-46,-22365,-129149,0,-1013395,1241871,1,15178612,-24
8655,8655,0,-35,129148,-22365,0,-891246,1178505,1,32691552,-32
8656,8656,0,-32,22364,129148,0,-886708,1020302,1,45101370,-34
8657,8657,0,112,-129149,22364,0,-1059159,795421,1,51309630,-17
8658,8658,0,20,-22365,-129149,0,-1095423,648194,1,46648612,-25
8659,8659,0,-53,129148,-22365,0,-777500,434144,1,24270348,4
8660,8660,0,-45,22364,129148,0,-630024,273777,1,-8133474,-13
8661,8661,0,89,-129149,22364,0,-807438,310363,1,-18987694,-25
8662,8662,0,132,-22365,-129149,0,-1081101,562092,1,-3235686,-28
8663,8663,0,8,129148,-22365,0,-1420402,855546,1,14359232,-21
8664,8664,0,35,22364,129148,0,-1899072,1124390,1,23575060,-15
8665,8665,0,-44,-129149,22364,0,-2341200,1261042,1,26425022,-13
8666,8666,0,23,-22365,-129149,0,-2635950,1235238,1,25819616,-29
8667,8667,0,28,129148,-22365,0,-2853554,1053842,1,23381520,-21
8668,8668,0,-19,22364,129148,0,-2897248,781334,1,19832892,-22
8669,8669,0,-77,-129149,22364,0,-2596408,684447,1,14969522,-34
8670,8670,0,36,-22365,-129149,0,-2002945,579802,1,7973746,-10
8671,8671,0,68,129148,-22365,0,-1507592,397875,1,-3758988,-15
8672,8672,0,-62,22364,129148,0,-972461,319897,1,-25836004,-4
8673,8673,0,8,-129149,22364,0,-555329,188618,1,-54583716,-4
8674,8674,0,136,-22365,-129149,0,-437007,198928,1,-25352878,-13
8675,8675,0,-81,129148,-22365,0,-486277,216520,1,46641376,-10
8676,8676,0,45,22364,129148,0,-640843,277539,1,45958704,-20
8677,8677,0,33,-129149,22364,0,-1102951,346287,1,23501442,-14
8678,8678,0,40,-22365,-129149,0,-1655277,387076,1,7626580,-30
8679,8679,0,57,129148,-22365,0,-1988292,444803,1,-2899942,-11
8680,8680,0,17,22364,129148,0,-2136904,568327,1,-10739522,-5
8681,8681,0,-14,-129149,22364,0,-2076434,619390,1,-16784068,-27
8682,8682,0,55,-22365,-129149,0,-1781168,555733,1,-19311672,-23
8683,8683,0,-54,129148,-22365,0,-1523627,428005,1,-13327040,-14
8684,8684,0,-78,22364,129148,0,-1251211,333600,1,7027546,-7
8685,8685,0,-20,-129149,22364,0,-1162360,380110,1,34646770,-21
8686,8686,0,111,-22365,-129149,0,-1263001,484832,1,42570100,-14
8687,8687,0,76,129148,-22365,0,-1555358,411450,1,24189462,-12
8688,8688,0,-33,22364,129148,0,-1974662,282418,1,643062,-12
8689,8689,0,-51,-129149,22364,0,-2461736,348230,1,-16210612,-17
8690,8690,0,37,-22365,-129149,0,-2831407,543723,1,-26028744,-16
8691,8691,0,61,129148,-22365,0,-3000322,741106,1,-30405978,-25
8692,8692,0,40,22364,129148,0,-3142788,923777,1,-29932440,-15
8693,8693,0,-17,-129149,22364,0,-3110223,1186647,1,-24761862,-7
8694,8694,0,1,-22365,-129149,0,-2939917,1296908,1,-15510188,-15
8695,8695,0,-1,129148,-22365,0,-2626044,1315203,1,-4292592,-30
8696,8696,0,131,22364,129148,0,-2262676,1181762,1,4706286,-20
8697,8697,0,-3,-129149,22364,0,-2068660,936175,1,5679996,-20
8698,8698,0,106,-22365,-129149,0,-1984603,819282,1,-6519678,-17
8699,8699,0,-59,129148,-22365,0,-1759957,912898,1,-32953858,-29
8700,8700,0,-38,22364,129148,0,-1582122,966566,1,-65758026,-9
8701,8701,0,48,-129149,22364,0,-1463183,1126637,1,-84624928,-17
8702,8702,0,-10,-22365,-129149,0,-1263888,1246871,1,-69560326,-23
8703,8703,0,7,129148,-22365,0,-1158657,1273046,1,-26180078,-13
8704,8704,0,83,22364,129148,0,-1171468,1381522,1,24500730,-31
8705,8705,0,76,-129149,22364,0,-1298178,1544839,1,65955848,-22
8706,8706,0,21,-22365,-129149,0,-1502379,1451673,1,86328870,-22
8707,8707,0,140,129148,-22365,0,-1722196,1245028,1,80182750,-19
8708,8708,0,-3,22364,129148,0,-1941167,1030388,1,53817540,-22
8709,8709,0,9,-129149,22364,0,-2106131,603546,1,15071918,-8
8710,8710,0,-2,-22365,-129149,0,-1902600,370958,1,-38024386,-19
8711,8711,0,-5,129148,-22365,0,-1474474,611441,1,-117576670,-17
8712,8712,0,16,22364,129148,0,-907905,866126,1,-207958542,-16
8713,8713,0,-23,-129149,22364,0,-346104,1230133,1,-200841164,-25
8714,8714,0,67,-22365,-129149,0,18683,1494133,1,-89881916,-11
8715,8715,0,-42,129148,-22365,0,6855,1460129,1,26319352,-26
8716,8716,0,60,22364,129148,0,-255997,1371574,1,134897730,-10
8717,8717,0,-64,-129149,22364,0,-721562,1222865,1,202357278,-12
8718,8718,0,-165,-22365,-129149,0,-1251892,996195,1,169238652,-23
8719,8719,0,45,129148,-22365,0,-1965526,804475,1,94638318,-25
8720,8720,0,2,22364,129148,0,-2590701,777102,1,38382310,-29
8721,8721,0,22,-129149,22364,0,-2901118,829013,1,1863658,-11
8722,8722,0,-3,-22365,-129149,0,-2908132,963310,1,-22851630,-24
8723,8723,0,-37,129148,-22365,0,-2795758,1137864,1,-38441152,-24
8724,8724,0,-7,22364,129148,0,-2602894,1381941,1,-43558226,-11
8725,8725,0,23,-129149,22364,0,-2332763,1547242,1,-36477252,-18
8726,8726,0,-62,-22365,-129149,0,-2198486,1569620,1,-18963106,-15
8727,8727,0,-186,129148,-22365,0,-2203407,1514103,1,4668262,-11
8728,8728,0,3,22364,129148,0,-2225977,1367369,1,30204518,-24
8729,8729,0,1,-129149,22364,0,-2301419,1098575,1,55999510,-24
8730,8730,0,106,-22365,-129149,0,-2182351,709590,1,81324954,-20
8731,8731,0,31,129148,-22365,0,-2052327,264515,1,102428738,-23
8732,8732,0,-45,22364,129148,0,-2165745,-163647,1,110101284,-13
8733,8733,0,-54,-129149,22364,0,-2127063,-449336,1,96175458,-18
8734,8734,0,-77,-22365,-129149,0,-1924503,-660892,1,63921210,-14
8735,8735,0,91,129148,-22365,0,-1747685,-736174,1,23960428,-21
8736,8736,0,-19,22364,129148,0,-1642653,-943889,1,-17095558,-10
8737,8737,0,37,-129149,22364,0,-1641770,-786232,1,-57893214,-20
8738,8738,0,-64,-22365,-129149,0,-1684745,-379557,1,-95683952,-11
8739,8739,0,48,129148,-22365,0,-1595867,2547,1,-118939142,-20
8740,8740,0,-41,22364,129148,0,-1441722,274459,1,-111075324,-27
8741,8741,0,36,-129149,22364,0,-1372170,535297,1,-69409884,-14
8742,8742,0,-59,-22365,-129149,0,-1340355,584194,1,-8838982,-10
8743,8743,0,-7,129148,-22365,0,-1204340,560288,1,50212864,-19
8744,8744,0,-1,22364,129148,0,-1229727,541312,1,80329818,-14
8745,8745,0,79,-129149,22364,0,-1449355,298344,1,66093874,-9
8746,8746,0,0,-22365,-129149,0,-1627242,-16337,1,26991078,-18
8747,8747,0,-90,129148,-22365,0,-1868793,-136098,1,-12484412,-19
8748,8748,0,49,22364,129148,0,-2165250,54680,1,-42985772,-12
8749,8749,0,-102,-129149,22364,0,-2330802,406520,1,-61533052,-28
8750,8750,0,24,-22365,-129149,0,-2268612,739015,1,-65052890,-14
8751,8751,0,-24,129148,-22365,0,-2123198,935553,1,-52678862,-30
8752,8752,0,-8,22364,129148,0,-1861118,1115413,1,-27542880,-13
8753,8753,0,78,-129149,22364,0,-1629969,1181967,1,4983666,-14
8754,8754,0,21,-22365,-129149,0,-1491814,853754,1,39720286,-28
8755,8755,0,50,129148,-22365,0,-1715902,432487,1,70655054,-14
8756,8756,0,-42,22364,129148,0,-1595310,196037,1,90703344,-13
8757,8757,0,-39,-129149,22364,0,-1292739,-31423,1,95047544,-14
8758,8758,0,-11,-22365,-129149,0,-932691,-6280,1,84647558,-16
8759,8759,0,-84,129148,-22365,0,-682575,-35267,1,56168296,-18
8760,8760,0,98,22364,129148,0,-385361,-185255,1,-85288450,-19
8761,8761,0,10,-129149,22364,0,-52483,-67533,1,-1033462603,-6
8762,8762,0,-10,-22365,-129149,0,148030,310984,1,-72121566,-25
8763,8763,0,-258,129148,-22365,0,216538,706325,1,74169572,-24
8764,8764,0,33,22364,129148,0,109526,1066321,1,99768448,-15
8765,8765,0,-193,-129149,22364,0,-57260,1384350,1,96391029,-19
8766,8766,0,12,-22365,-129149,0,-278271,1491939,1,75532994,-6
8767,8767,0,-5,129148,-22365,0,-636284,1629309,1,48399902,-25
8768,8768,0,46,22364,129148,0,-968002,1722767,1,24778466,-25
8769,8769,0,43,-129149,22364,0,-1117000,1812015,1,10911532,-26
8770,8770,0,-12,-22365,-129149,0,-1189828,1900943,1,9481046,-16
8771,8771,0,33,129148,-22365,0,-1171221,2057265,1,20412954,-23
8772,8772,0,-53,22364,129148,0,-1233208,2025741,1,40679740,-13
8773,8773,0,44,-129149,22364,0,-1409543,1832384,1,65026926,-5
8774,8774,0,4,-22365,-129149,0,-1749333,1696907,1,85299888,-25
8775,8775,0,-12,129148,-22365,0,-2003057,1422706,1,92269886,-2
8776,8776,0,24,22364,129148,0,-2103019,966027,1,81675944,-11
8777,8777,0,-73,-129149,22364,0,-2136279,614450,1,57049356,-18
8778,8778,0,79,-22365,-129149,0,-2018659,430021,1,22997488,-30
8779,8779,0,189,129148,-22365,0,-1823410,384105,1,-21207560,-2
8780,8780,0,170,22364,129148,0,-1576278,429276,1,-79231886,-18
8781,8781,0,-36,-129149,22364,0,-1074074,593454,1,-138603004,-21
8782,8782,0,-33,-22365,-129149,0,-632426,685866,1,-146453182,-13
8783,8783,0,-108,129148,-22365,0,-421930,832894,1,-81944048,-11
8784,8784,0,35,22364,129148,0,-338563,962182,1,3194708,-23
8785,8785,0,124,-129149,22364,0,-355611,993604,1,73990954,-15
8786,8786,0,-53,-22365,-129149,0,-634507,894981,1,106322096,-13
8787,8787,0,35,129148,-22365,0,-940206,680548,1,82650696,-17
8788,8788,0,-83,22364,129148,0,-1000736,504435,1,28045930,-21
8789,8789,0,33,-129149,22364,0,-1126338,513057,1,-17699650,-25
8790,8790,0,29,-22365,-129149,0,-1296069,712749,1,-32011610,-14
8791,8791,0,-42,129148,-22365,0,-1462648,904302,1,-15186608,-4
8792,8792,0,-14,22364,129148,0,-1514570,1093308,1,16644780,-18
8793,8793,0,48,-129149,22364,0,-1744556,1170156,1,47282332,-8
8794,8794,0,78,-22365,-129149,0,-2071179,1130315,1,67390310,-20
8795,8795,0,-12,129148,-22365,0,-2340966,1011788,1,73587638,-12
8796,8796,0,-9,22364,129148,0,-2485924,702520,1,67771254,-13
8797,8797,0,46,-129149,22364,0,-2561405,234598,1,54503532,-22
8798,8798,0,-11,-22365,-129149,0,-2476058,-32773,1,37222270,-19
8799,8799,0,-5,129148,-22365,0,-2117467,-299649,1,15157954,-12
8800,8800,0,-9,22364,129148,0,-1517102,-327283,1,-20846126,-8
8801,8801,0,13,-129149,22364,0,-877678,-83056,1,-104795800,-20
8802,8802,0,11,-22365,-129149,0,-259557,346764,1,-295326120,-9
8803,8803,0,141,129148,-22365,0,-34921,537158,1,-248514234,-45
8804,8804,0,2,22364,129148,0,-58160,490064,1,104759482,-28
8805,8805,0,30,-129149,22364,0,-305053,383565,1,263051762,-16
8806,8806,0,12,-22365,-129149,0,-653123,268279,1,160178596,-23
8807,8807,0,36,129148,-22365,0,-1119901,20848,1,62262294,-10
8808,8808,0,-150,22364,129148,0,-1374440,-76145,1,12533584,-6
8809,8809,0,-207,-129149,22364,0,-1376639,16949,1,-18168484,-2
8810,8810,0,-13,-22365,-129149,0,-1316660,160741,1,-44086440,-2
8811,8811,0,-78,129148,-22365,0,-1129380,385650,1,-69352706,-10
8812,8812,0,-13,22364,129148,0,-865919,535511,1,-86058530,-16
8813,8813,0,8,-129149,22364,0,-683924,408674,1,-67175214,-4
8814,8814,0,76,-22365,-129149,0,-511175,417059,1,6175600,-23
8815,8815,0,86,129148,-22365,0,-573354,344894,1,78135934,-23
8816,8816,0,-76,22364,129148,0,-726602,300582,1,75398236,-3
8817,8817,0,17,-129149,22364,0,-1043528,342234,1,35247444,-35
8818,8818,0,115,-22365,-129149,0,-1456790,269565,1,4693990,-22
8819,8819,0,82,129148,-22365,0,-1657128,326173,1,-10977106,-12
8820,8820,0,52,22364,129148,0,-1690603,446339,1,-16562868,-27
8821,8821,0,22,-129149,22364,0,-1687854,492475,1,-15022784,-9
8822,8822,0,-27,-22365,-129149,0,-1504451,461046,1,-6795628,-17
8823,8823,0,-56,129148,-22365,0,-1135136,430870,1,8671618,-25
8824,8824,0,147,22364,129148,0,-802194,324600,1,29570420,-26
8825,8825,0,29,-129149,22364,0,-602753,231953,1,33658390,-8
8826,8826,0,5,-22365,-129149,0,-550402,225185,1,-28939852,-19
8827,8827,0,-20,129148,-22365,0,-538684,203940,1,-118968716,-13
8828,8828,0,2,22364,129148,0,-587763,352880,1,-115839804,-8
8829,8829,0,121,-129149,22364,0,-793085,762413,1,-68380650,-10
8830,8830,0,25,-22365,-129149,0,-1094986,1224885,1,-33920344,-18
8831,8831,0,40,129148,-22365,0,-1349501,1551689,1,-11828128,-5
8832,8832,0,50,22364,129148,0,-1498254,1749248,1,5869404,-15
8833,8833,0,14,-129149,22364,0,-1638305,2002089,1,23226086,-18
8834,8834,0,80,-22365,-129149,0,-1837842,1957484,1,41111860,-20
8835,8835,0,26,129148,-22365,0,-1979817,1716171,1,56348866,-20
8836,8836,0,-13,22364,129148,0,-2035551,1370647,1,61809484,-27
8837,8837,0,58,-129149,22364,0,-1973926,1078226,1,51576830,-22
8838,8838,0,-7,-22365,-129149,0,-1976665,718061,1,28116658,-4
8839,8839,0,6,129148,-22365,0,-2022539,679982,1,65540,-14
8840,8840,0,13,22364,129148,0,-1970641,914884,1,-25147104,-36
8841,8841,0,49,-129149,22364,0,-1780550,997850,1,-44536968,-12
8842,8842,0,-43,-22365,-129149,0,-1485155,920371,1,-58164184,-23
8843,8843,0,13,129148,-22365,0,-1090343,906038,1,-68004718,-23
8844,8844,0,3,22364,129148,0,-617733,834955,1,-75163514,-18
8845,8845,0,-8,-129149,22364,0,-413125,730307,1,-73121408,-15
8846,8846,0,14,-22365,-129149,0,-214983,580407,1,-33510770,-12
8847,8847,0,120,129148,-22365,0,-206941,531656,1,58770422,-21
8848,8848,0,109,22364,129148,0,-350547,457549,1,92579186,-23
8849,8849,0,9,-129149,22364,0,-679375,380799,1,45771956,-18
8850,8850,0,-8,-22365,-129149,0,-920437,521487,1,11541312,-18
8851,8851,0,38,129148,-22365,0,-1077310,906374,1,-1327092,-12
8852,8852,0,-29,22364,129148,0,-1239991,1191816,1,-5086052,-9
8853,8853,0,51,-129149,22364,0,-1346916,1384441,1,-5660670,-28
8854,8854,0,-33,-22365,-129149,0,-1298970,1295888,1,-5578586,-19
8855,8855,0,119,129148,-22365,0,-1120688,1117232,1,-5610354,-4
8856,8856,0,-23,22364,129148,0,-861516,803236,1,-5226470,-18
8857,8857,0,40,-129149,22364,0,-633904,473670,1,-671744,-15
8858,8858,0,58,-22365,-129149,0,-544484,301079,1,14441306,-23
8859,8859,0,45,129148,-22365,0,-514658,352908,1,31282694,-11
8860,8860,0,20,22364,129148,0,-635450,542775,1,28857742,-18
8861,8861,0,-44,-129149,22364,0,-765854,659927,1,17201830,-1
8862,8862,0,30,-22365,-129149,0,-924366,662387,1,8118080,-23
8863,8863,0,52,129148,-22365,0,-1058320,799010,1,1122326,-27
8864,8864,0,96,22364,129148,0,-1365302,935333,1,-7331690,2
8865,8865,0,24,-129149,22364,0,-1410624,962229,1,-21755398,-5
8866,8866,0,-20,-22365,-129149,0,-1098711,785143,1,-49926370,-10
8867,8867,0,0,129148,-22365,0,-731707,620138,1,-101612878,-18
8868,8868,0,61,22364,129148,0,-427994,629194,1,-155699534,-6
8869,8869,0,107,-129149,22364,0,-61212,825764,1,-118747372,-15
8870,8870,0,-119,-22365,-129149,0,57424,1103052,1,-9542484,-4
8871,8871,0,24,129148,-22365,0,-127605,1290796,1,60402692,-22
8872,8872,0,39,22364,129148,0,-430144,1390834,1,74571808,-18
8873,8873,0,18,-129149,22364,0,-879045,1553595,1,63916936,-7
8874,8874,0,60,-22365,-129149,0,-1396615,1814785,1,51767412,-17
8875,8875,0,16,129148,-22365,0,-1834663,2203851,1,46759982,-19
8876,8876,0,31,22364,129148,0,-1939196,2213714,1,51445964,-25
8877,8877,0,33,-129149,22364,0,-2024325,1852073,1,67213300,-6
8878,8878,0,8,-22365,-129149,0,-2255467,1454002,1,92850472,-15
8879,8879,0,13,129148,-22365,0,-2580719,829608,1,118558984,-11
8880,8880,0,70,22364,129148,0,-2774021,259622,1,124546902,-20
